dataset_id,repeat_id,fold_id,sample_id,split,class_label
GDS2771,4,3,GSM94133,train,no_cancer
GDS2771,4,3,GSM94134,train,no_cancer
GDS2771,4,3,GSM94135,train,no_cancer
GDS2771,4,3,GSM94136,train,no_cancer
GDS2771,4,3,GSM94137,train,no_cancer
GDS2771,4,3,GSM94139,train,no_cancer
GDS2771,4,3,GSM94140,train,no_cancer
GDS2771,4,3,GSM94142,train,no_cancer
GDS2771,4,3,GSM94143,train,no_cancer
GDS2771,4,3,GSM94144,train,no_cancer
GDS2771,4,3,GSM94145,train,no_cancer
GDS2771,4,3,GSM94146,train,no_cancer
GDS2771,4,3,GSM94147,train,no_cancer
GDS2771,4,3,GSM94148,train,no_cancer
GDS2771,4,3,GSM98785,train,no_cancer
GDS2771,4,3,GSM98786,train,no_cancer
GDS2771,4,3,GSM98787,train,no_cancer
GDS2771,4,3,GSM98788,train,no_cancer
GDS2771,4,3,GSM98789,train,no_cancer
GDS2771,4,3,GSM98790,train,no_cancer
GDS2771,4,3,GSM98791,train,no_cancer
GDS2771,4,3,GSM98792,train,no_cancer
GDS2771,4,3,GSM98793,train,no_cancer
GDS2771,4,3,GSM98794,train,no_cancer
GDS2771,4,3,GSM98795,train,no_cancer
GDS2771,4,3,GSM98796,train,no_cancer
GDS2771,4,3,GSM98797,train,no_cancer
GDS2771,4,3,GSM98798,train,no_cancer
GDS2771,4,3,GSM98800,train,no_cancer
GDS2771,4,3,GSM98801,train,no_cancer
GDS2771,4,3,GSM94019,train,cancer
GDS2771,4,3,GSM94020,train,cancer
GDS2771,4,3,GSM94021,train,cancer
GDS2771,4,3,GSM94022,train,cancer
GDS2771,4,3,GSM94023,train,cancer
GDS2771,4,3,GSM94025,train,cancer
GDS2771,4,3,GSM94026,train,cancer
GDS2771,4,3,GSM94027,train,cancer
GDS2771,4,3,GSM94028,train,cancer
GDS2771,4,3,GSM94029,train,cancer
GDS2771,4,3,GSM94031,train,cancer
GDS2771,4,3,GSM94032,train,cancer
GDS2771,4,3,GSM94033,train,cancer
GDS2771,4,3,GSM94034,train,cancer
GDS2771,4,3,GSM94035,train,cancer
GDS2771,4,3,GSM94036,train,cancer
GDS2771,4,3,GSM94037,train,cancer
GDS2771,4,3,GSM94038,train,cancer
GDS2771,4,3,GSM94039,train,cancer
GDS2771,4,3,GSM94040,train,cancer
GDS2771,4,3,GSM94041,train,cancer
GDS2771,4,3,GSM94042,train,cancer
GDS2771,4,3,GSM94043,train,cancer
GDS2771,4,3,GSM94044,train,cancer
GDS2771,4,3,GSM94046,train,cancer
GDS2771,4,3,GSM94047,train,cancer
GDS2771,4,3,GSM94048,train,cancer
GDS2771,4,3,GSM94049,train,cancer
GDS2771,4,3,GSM94050,train,cancer
GDS2771,4,3,GSM94051,train,cancer
GDS2771,4,3,GSM94053,train,cancer
GDS2771,4,3,GSM94054,train,cancer
GDS2771,4,3,GSM94055,train,cancer
GDS2771,4,3,GSM94056,train,cancer
GDS2771,4,3,GSM94057,train,cancer
GDS2771,4,3,GSM94058,train,cancer
GDS2771,4,3,GSM94059,train,cancer
GDS2771,4,3,GSM94060,train,cancer
GDS2771,4,3,GSM94061,train,cancer
GDS2771,4,3,GSM94062,train,cancer
GDS2771,4,3,GSM94063,train,cancer
GDS2771,4,3,GSM94064,train,cancer
GDS2771,4,3,GSM94067,train,cancer
GDS2771,4,3,GSM94068,train,cancer
GDS2771,4,3,GSM94069,train,cancer
GDS2771,4,3,GSM94071,train,cancer
GDS2771,4,3,GSM94072,train,cancer
GDS2771,4,3,GSM94073,train,cancer
GDS2771,4,3,GSM94074,train,cancer
GDS2771,4,3,GSM94075,train,cancer
GDS2771,4,3,GSM94156,train,cancer
GDS2771,4,3,GSM94157,train,cancer
GDS2771,4,3,GSM94160,train,cancer
GDS2771,4,3,GSM94161,train,cancer
GDS2771,4,3,GSM94162,train,cancer
GDS2771,4,3,GSM94163,train,cancer
GDS2771,4,3,GSM94164,train,cancer
GDS2771,4,3,GSM94165,train,cancer
GDS2771,4,3,GSM94167,train,cancer
GDS2771,4,3,GSM94168,train,cancer
GDS2771,4,3,GSM94169,train,cancer
GDS2771,4,3,GSM94171,train,cancer
GDS2771,4,3,GSM94172,train,cancer
GDS2771,4,3,GSM94173,train,cancer
GDS2771,4,3,GSM94174,train,cancer
GDS2771,4,3,GSM94175,train,cancer
GDS2771,4,3,GSM94176,train,cancer
GDS2771,4,3,GSM94177,train,cancer
GDS2771,4,3,GSM94178,train,cancer
GDS2771,4,3,GSM98767,train,cancer
GDS2771,4,3,GSM98768,train,cancer
GDS2771,4,3,GSM98769,train,cancer
GDS2771,4,3,GSM98770,train,cancer
GDS2771,4,3,GSM98771,train,cancer
GDS2771,4,3,GSM98772,train,cancer
GDS2771,4,3,GSM98773,train,cancer
GDS2771,4,3,GSM98774,train,cancer
GDS2771,4,3,GSM98775,train,cancer
GDS2771,4,3,GSM98776,train,cancer
GDS2771,4,3,GSM98777,train,cancer
GDS2771,4,3,GSM98778,train,cancer
GDS2771,4,3,GSM98779,train,cancer
GDS2771,4,3,GSM98780,train,cancer
GDS2771,4,3,GSM98781,train,cancer
GDS2771,4,3,GSM98782,train,cancer
GDS2771,4,3,GSM98783,train,cancer
GDS2771,4,3,GSM98784,train,cancer
GDS2771,4,3,GSM98871,train,cancer
GDS2771,4,3,GSM98872,train,cancer
GDS2771,4,3,GSM98873,train,cancer
GDS2771,4,3,GSM98874,train,cancer
GDS2771,4,3,GSM98875,train,cancer
GDS2771,4,3,GSM93997,test,no_cancer
GDS2771,4,3,GSM94083,test,no_cancer
GDS2771,4,3,GSM94084,test,no_cancer
GDS2771,4,3,GSM94093,test,no_cancer
GDS2771,4,3,GSM94116,test,no_cancer
GDS2771,4,3,GSM94126,test,no_cancer
GDS2771,4,3,GSM94138,test,no_cancer
GDS2771,4,3,GSM94141,test,no_cancer
GDS2771,4,3,GSM98799,test,no_cancer
GDS2771,4,3,GSM94024,test,cancer
GDS2771,4,3,GSM94030,test,cancer
GDS2771,4,3,GSM94045,test,cancer
GDS2771,4,3,GSM94052,test,cancer
GDS2771,4,3,GSM94065,test,cancer
GDS2771,4,3,GSM94066,test,cancer
GDS2771,4,3,GSM94070,test,cancer
GDS2771,4,3,GSM94155,test,cancer
GDS2771,4,3,GSM94166,test,cancer
GDS2771,4,3,GSM94170,test,cancer
GDS2771,4,4,GSM93997,train,no_cancer
GDS2771,4,4,GSM94077,train,no_cancer
GDS2771,4,4,GSM94078,train,no_cancer
GDS2771,4,4,GSM94079,train,no_cancer
GDS2771,4,4,GSM94080,train,no_cancer
GDS2771,4,4,GSM94081,train,no_cancer
GDS2771,4,4,GSM94082,train,no_cancer
GDS2771,4,4,GSM94083,train,no_cancer
GDS2771,4,4,GSM94084,train,no_cancer
GDS2771,4,4,GSM94085,train,no_cancer
GDS2771,4,4,GSM94086,train,no_cancer
GDS2771,4,4,GSM94087,train,no_cancer
GDS2771,4,4,GSM94088,train,no_cancer
GDS2771,4,4,GSM94089,train,no_cancer
GDS2771,4,4,GSM94090,train,no_cancer
GDS2771,4,4,GSM94091,train,no_cancer
GDS2771,4,4,GSM94092,train,no_cancer
GDS2771,4,4,GSM94093,train,no_cancer
GDS2771,4,4,GSM94094,train,no_cancer
GDS2771,4,4,GSM94095,train,no_cancer
GDS2771,4,4,GSM94096,train,no_cancer
GDS2771,4,4,GSM94097,train,no_cancer
GDS2771,4,4,GSM94098,train,no_cancer
GDS2771,4,4,GSM94099,train,no_cancer
GDS2771,4,4,GSM94100,train,no_cancer
GDS2771,4,4,GSM94101,train,no_cancer
GDS2771,4,4,GSM94102,train,no_cancer
GDS2771,4,4,GSM94103,train,no_cancer
GDS2771,4,4,GSM94104,train,no_cancer
GDS2771,4,4,GSM94106,train,no_cancer
GDS2771,4,4,GSM94107,train,no_cancer
GDS2771,4,4,GSM94108,train,no_cancer
GDS2771,4,4,GSM94109,train,no_cancer
GDS2771,4,4,GSM94110,train,no_cancer
GDS2771,4,4,GSM94111,train,no_cancer
GDS2771,4,4,GSM94112,train,no_cancer
GDS2771,4,4,GSM94114,train,no_cancer
GDS2771,4,4,GSM94115,train,no_cancer
GDS2771,4,4,GSM94116,train,no_cancer
GDS2771,4,4,GSM94117,train,no_cancer
GDS2771,4,4,GSM94118,train,no_cancer
GDS2771,4,4,GSM94119,train,no_cancer
GDS2771,4,4,GSM94121,train,no_cancer
GDS2771,4,4,GSM94123,train,no_cancer
GDS2771,4,4,GSM94124,train,no_cancer
GDS2771,4,4,GSM94125,train,no_cancer
GDS2771,4,4,GSM94126,train,no_cancer
GDS2771,4,4,GSM94127,train,no_cancer
GDS2771,4,4,GSM94128,train,no_cancer
GDS2771,4,4,GSM94129,train,no_cancer
GDS2771,4,4,GSM94130,train,no_cancer
GDS2771,4,4,GSM94131,train,no_cancer
GDS2771,4,4,GSM94132,train,no_cancer
GDS2771,4,4,GSM94136,train,no_cancer
GDS2771,4,4,GSM94137,train,no_cancer
GDS2771,4,4,GSM94138,train,no_cancer
GDS2771,4,4,GSM94139,train,no_cancer
GDS2771,4,4,GSM94140,train,no_cancer
GDS2771,4,4,GSM94141,train,no_cancer
GDS2771,4,4,GSM94142,train,no_cancer
GDS2771,4,4,GSM94143,train,no_cancer
GDS2771,4,4,GSM94144,train,no_cancer
GDS2771,4,4,GSM94145,train,no_cancer
GDS2771,4,4,GSM94147,train,no_cancer
GDS2771,4,4,GSM94148,train,no_cancer
GDS2771,4,4,GSM98785,train,no_cancer
GDS2771,4,4,GSM98786,train,no_cancer
GDS2771,4,4,GSM98787,train,no_cancer
GDS2771,4,4,GSM98788,train,no_cancer
GDS2771,4,4,GSM98789,train,no_cancer
GDS2771,4,4,GSM98790,train,no_cancer
GDS2771,4,4,GSM98791,train,no_cancer
GDS2771,4,4,GSM98792,train,no_cancer
GDS2771,4,4,GSM98793,train,no_cancer
GDS2771,4,4,GSM98794,train,no_cancer
GDS2771,4,4,GSM98795,train,no_cancer
GDS2771,4,4,GSM98796,train,no_cancer
GDS2771,4,4,GSM98797,train,no_cancer
GDS2771,4,4,GSM98798,train,no_cancer
GDS2771,4,4,GSM98799,train,no_cancer
GDS2771,4,4,GSM98801,train,no_cancer
GDS2771,4,4,GSM94019,train,cancer
GDS2771,4,4,GSM94020,train,cancer
GDS2771,4,4,GSM94021,train,cancer
GDS2771,4,4,GSM94022,train,cancer
GDS2771,4,4,GSM94023,train,cancer
GDS2771,4,4,GSM94024,train,cancer
GDS2771,4,4,GSM94025,train,cancer
GDS2771,4,4,GSM94027,train,cancer
GDS2771,4,4,GSM94029,train,cancer
GDS2771,4,4,GSM94030,train,cancer
GDS2771,4,4,GSM94031,train,cancer
GDS2771,4,4,GSM94032,train,cancer
GDS2771,4,4,GSM94033,train,cancer
GDS2771,4,4,GSM94034,train,cancer
GDS2771,4,4,GSM94035,train,cancer
GDS2771,4,4,GSM94036,train,cancer
GDS2771,4,4,GSM94037,train,cancer
GDS2771,4,4,GSM94038,train,cancer
GDS2771,4,4,GSM94040,train,cancer
GDS2771,4,4,GSM94041,train,cancer
GDS2771,4,4,GSM94042,train,cancer
GDS2771,4,4,GSM94043,train,cancer
GDS2771,4,4,GSM94044,train,cancer
GDS2771,4,4,GSM94045,train,cancer
GDS2771,4,4,GSM94046,train,cancer
GDS2771,4,4,GSM94047,train,cancer
GDS2771,4,4,GSM94048,train,cancer
GDS2771,4,4,GSM94049,train,cancer
GDS2771,4,4,GSM94050,train,cancer
GDS2771,4,4,GSM94051,train,cancer
GDS2771,4,4,GSM94052,train,cancer
GDS2771,4,4,GSM94053,train,cancer
GDS2771,4,4,GSM94054,train,cancer
GDS2771,4,4,GSM94056,train,cancer
GDS2771,4,4,GSM94057,train,cancer
GDS2771,4,4,GSM94058,train,cancer
GDS2771,4,4,GSM94059,train,cancer
GDS2771,4,4,GSM94060,train,cancer
GDS2771,4,4,GSM94061,train,cancer
GDS2771,4,4,GSM94062,train,cancer
GDS2771,4,4,GSM94063,train,cancer
GDS2771,4,4,GSM94064,train,cancer
GDS2771,4,4,GSM94065,train,cancer
GDS2771,4,4,GSM94066,train,cancer
GDS2771,4,4,GSM94067,train,cancer
GDS2771,4,4,GSM94068,train,cancer
GDS2771,4,4,GSM94069,train,cancer
GDS2771,4,4,GSM94070,train,cancer
GDS2771,4,4,GSM94071,train,cancer
GDS2771,4,4,GSM94072,train,cancer
GDS2771,4,4,GSM94073,train,cancer
GDS2771,4,4,GSM94074,train,cancer
GDS2771,4,4,GSM94075,train,cancer
GDS2771,4,4,GSM94155,train,cancer
GDS2771,4,4,GSM94156,train,cancer
GDS2771,4,4,GSM94157,train,cancer
GDS2771,4,4,GSM94160,train,cancer
GDS2771,4,4,GSM94161,train,cancer
GDS2771,4,4,GSM94162,train,cancer
GDS2771,4,4,GSM94163,train,cancer
GDS2771,4,4,GSM94164,train,cancer
GDS2771,4,4,GSM94165,train,cancer
GDS2771,4,4,GSM94166,train,cancer
GDS2771,4,4,GSM94168,train,cancer
GDS2771,4,4,GSM94169,train,cancer
GDS2771,4,4,GSM94170,train,cancer
GDS2771,4,4,GSM94171,train,cancer
GDS2771,4,4,GSM94172,train,cancer
GDS2771,4,4,GSM94173,train,cancer
GDS2771,4,4,GSM94175,train,cancer
GDS2771,4,4,GSM94176,train,cancer
GDS2771,4,4,GSM94177,train,cancer
GDS2771,4,4,GSM94178,train,cancer
GDS2771,4,4,GSM98767,train,cancer
GDS2771,4,4,GSM98768,train,cancer
GDS2771,4,4,GSM98769,train,cancer
GDS2771,4,4,GSM98770,train,cancer
GDS2771,4,4,GSM98771,train,cancer
GDS2771,4,4,GSM98772,train,cancer
GDS2771,4,4,GSM98773,train,cancer
GDS2771,4,4,GSM98774,train,cancer
GDS2771,4,4,GSM98775,train,cancer
GDS2771,4,4,GSM98776,train,cancer
GDS2771,4,4,GSM98778,train,cancer
GDS2771,4,4,GSM98780,train,cancer
GDS2771,4,4,GSM98781,train,cancer
GDS2771,4,4,GSM98782,train,cancer
GDS2771,4,4,GSM98783,train,cancer
GDS2771,4,4,GSM98784,train,cancer
GDS2771,4,4,GSM98872,train,cancer
GDS2771,4,4,GSM98873,train,cancer
GDS2771,4,4,GSM98874,train,cancer
GDS2771,4,4,GSM94105,test,no_cancer
GDS2771,4,4,GSM94113,test,no_cancer
GDS2771,4,4,GSM94120,test,no_cancer
GDS2771,4,4,GSM94122,test,no_cancer
GDS2771,4,4,GSM94133,test,no_cancer
GDS2771,4,4,GSM94134,test,no_cancer
GDS2771,4,4,GSM94135,test,no_cancer
GDS2771,4,4,GSM94146,test,no_cancer
GDS2771,4,4,GSM98800,test,no_cancer
GDS2771,4,4,GSM94026,test,cancer
GDS2771,4,4,GSM94028,test,cancer
GDS2771,4,4,GSM94039,test,cancer
GDS2771,4,4,GSM94055,test,cancer
GDS2771,4,4,GSM94167,test,cancer
GDS2771,4,4,GSM94174,test,cancer
GDS2771,4,4,GSM98777,test,cancer
GDS2771,4,4,GSM98779,test,cancer
GDS2771,4,4,GSM98871,test,cancer
GDS2771,4,4,GSM98875,test,cancer
GDS2771,4,5,GSM93997,train,no_cancer
GDS2771,4,5,GSM94077,train,no_cancer
GDS2771,4,5,GSM94078,train,no_cancer
GDS2771,4,5,GSM94079,train,no_cancer
GDS2771,4,5,GSM94081,train,no_cancer
GDS2771,4,5,GSM94082,train,no_cancer
GDS2771,4,5,GSM94083,train,no_cancer
GDS2771,4,5,GSM94084,train,no_cancer
GDS2771,4,5,GSM94085,train,no_cancer
GDS2771,4,5,GSM94086,train,no_cancer
GDS2771,4,5,GSM94087,train,no_cancer
GDS2771,4,5,GSM94088,train,no_cancer
GDS2771,4,5,GSM94090,train,no_cancer
GDS2771,4,5,GSM94091,train,no_cancer
GDS2771,4,5,GSM94092,train,no_cancer
GDS2771,4,5,GSM94093,train,no_cancer
GDS2771,4,5,GSM94094,train,no_cancer
GDS2771,4,5,GSM94095,train,no_cancer
GDS2771,4,5,GSM94096,train,no_cancer
GDS2771,4,5,GSM94098,train,no_cancer
GDS2771,4,5,GSM94099,train,no_cancer
GDS2771,4,5,GSM94100,train,no_cancer
GDS2771,4,5,GSM94101,train,no_cancer
GDS2771,4,5,GSM94102,train,no_cancer
GDS2771,4,5,GSM94103,train,no_cancer
GDS2771,4,5,GSM94104,train,no_cancer
GDS2771,4,5,GSM94105,train,no_cancer
GDS2771,4,5,GSM94106,train,no_cancer
GDS2771,4,5,GSM94108,train,no_cancer
GDS2771,4,5,GSM94109,train,no_cancer
GDS2771,4,5,GSM94110,train,no_cancer
GDS2771,4,5,GSM94111,train,no_cancer
GDS2771,4,5,GSM94113,train,no_cancer
GDS2771,4,5,GSM94114,train,no_cancer
GDS2771,4,5,GSM94115,train,no_cancer
GDS2771,4,5,GSM94116,train,no_cancer
GDS2771,4,5,GSM94117,train,no_cancer
GDS2771,4,5,GSM94118,train,no_cancer
GDS2771,4,5,GSM94119,train,no_cancer
GDS2771,4,5,GSM94120,train,no_cancer
GDS2771,4,5,GSM94121,train,no_cancer
GDS2771,4,5,GSM94122,train,no_cancer
GDS2771,4,5,GSM94123,train,no_cancer
GDS2771,4,5,GSM94124,train,no_cancer
GDS2771,4,5,GSM94125,train,no_cancer
GDS2771,4,5,GSM94126,train,no_cancer
GDS2771,4,5,GSM94127,train,no_cancer
GDS2771,4,5,GSM94129,train,no_cancer
GDS2771,4,5,GSM94130,train,no_cancer
GDS2771,4,5,GSM94132,train,no_cancer
GDS2771,4,5,GSM94133,train,no_cancer
GDS2771,4,5,GSM94134,train,no_cancer
GDS2771,4,5,GSM94135,train,no_cancer
GDS2771,4,5,GSM94136,train,no_cancer
GDS2771,4,5,GSM94137,train,no_cancer
GDS2771,4,5,GSM94138,train,no_cancer
GDS2771,4,5,GSM94139,train,no_cancer
GDS2771,4,5,GSM94140,train,no_cancer
GDS2771,4,5,GSM94141,train,no_cancer
GDS2771,4,5,GSM94142,train,no_cancer
GDS2771,4,5,GSM94143,train,no_cancer
GDS2771,4,5,GSM94144,train,no_cancer
GDS2771,4,5,GSM94145,train,no_cancer
GDS2771,4,5,GSM94146,train,no_cancer
GDS2771,4,5,GSM94147,train,no_cancer
GDS2771,4,5,GSM94148,train,no_cancer
GDS2771,4,5,GSM98786,train,no_cancer
GDS2771,4,5,GSM98787,train,no_cancer
GDS2771,4,5,GSM98788,train,no_cancer
GDS2771,4,5,GSM98789,train,no_cancer
GDS2771,4,5,GSM98790,train,no_cancer
GDS2771,4,5,GSM98791,train,no_cancer
GDS2771,4,5,GSM98792,train,no_cancer
GDS2771,4,5,GSM98793,train,no_cancer
GDS2771,4,5,GSM98794,train,no_cancer
GDS2771,4,5,GSM98795,train,no_cancer
GDS2771,4,5,GSM98796,train,no_cancer
GDS2771,4,5,GSM98797,train,no_cancer
GDS2771,4,5,GSM98798,train,no_cancer
GDS2771,4,5,GSM98799,train,no_cancer
GDS2771,4,5,GSM98800,train,no_cancer
GDS2771,4,5,GSM94019,train,cancer
GDS2771,4,5,GSM94020,train,cancer
GDS2771,4,5,GSM94021,train,cancer
GDS2771,4,5,GSM94022,train,cancer
GDS2771,4,5,GSM94023,train,cancer
GDS2771,4,5,GSM94024,train,cancer
GDS2771,4,5,GSM94025,train,cancer
GDS2771,4,5,GSM94026,train,cancer
GDS2771,4,5,GSM94027,train,cancer
GDS2771,4,5,GSM94028,train,cancer
GDS2771,4,5,GSM94029,train,cancer
GDS2771,4,5,GSM94030,train,cancer
GDS2771,4,5,GSM94031,train,cancer
GDS2771,4,5,GSM94034,train,cancer
GDS2771,4,5,GSM94035,train,cancer
GDS2771,4,5,GSM94036,train,cancer
GDS2771,4,5,GSM94037,train,cancer
GDS2771,4,5,GSM94038,train,cancer
GDS2771,4,5,GSM94039,train,cancer
GDS2771,4,5,GSM94041,train,cancer
GDS2771,4,5,GSM94042,train,cancer
GDS2771,4,5,GSM94043,train,cancer
GDS2771,4,5,GSM94044,train,cancer
GDS2771,4,5,GSM94045,train,cancer
GDS2771,4,5,GSM94046,train,cancer
GDS2771,4,5,GSM94047,train,cancer
GDS2771,4,5,GSM94049,train,cancer
GDS2771,4,5,GSM94050,train,cancer
GDS2771,4,5,GSM94051,train,cancer
GDS2771,4,5,GSM94052,train,cancer
GDS2771,4,5,GSM94054,train,cancer
GDS2771,4,5,GSM94055,train,cancer
GDS2771,4,5,GSM94056,train,cancer
GDS2771,4,5,GSM94057,train,cancer
GDS2771,4,5,GSM94058,train,cancer
GDS2771,4,5,GSM94059,train,cancer
GDS2771,4,5,GSM94060,train,cancer
GDS2771,4,5,GSM94061,train,cancer
GDS2771,4,5,GSM94062,train,cancer
GDS2771,4,5,GSM94063,train,cancer
GDS2771,4,5,GSM94065,train,cancer
GDS2771,4,5,GSM94066,train,cancer
GDS2771,4,5,GSM94067,train,cancer
GDS2771,4,5,GSM94068,train,cancer
GDS2771,4,5,GSM94069,train,cancer
GDS2771,4,5,GSM94070,train,cancer
GDS2771,4,5,GSM94071,train,cancer
GDS2771,4,5,GSM94072,train,cancer
GDS2771,4,5,GSM94073,train,cancer
GDS2771,4,5,GSM94074,train,cancer
GDS2771,4,5,GSM94075,train,cancer
GDS2771,4,5,GSM94155,train,cancer
GDS2771,4,5,GSM94156,train,cancer
GDS2771,4,5,GSM94157,train,cancer
GDS2771,4,5,GSM94161,train,cancer
GDS2771,4,5,GSM94162,train,cancer
GDS2771,4,5,GSM94163,train,cancer
GDS2771,4,5,GSM94164,train,cancer
GDS2771,4,5,GSM94166,train,cancer
GDS2771,4,5,GSM94167,train,cancer
GDS2771,4,5,GSM94168,train,cancer
GDS2771,4,5,GSM94169,train,cancer
GDS2771,4,5,GSM94170,train,cancer
GDS2771,4,5,GSM94171,train,cancer
GDS2771,4,5,GSM94172,train,cancer
GDS2771,4,5,GSM94173,train,cancer
GDS2771,4,5,GSM94174,train,cancer
GDS2771,4,5,GSM94175,train,cancer
GDS2771,4,5,GSM94176,train,cancer
GDS2771,4,5,GSM94177,train,cancer
GDS2771,4,5,GSM94178,train,cancer
GDS2771,4,5,GSM98767,train,cancer
GDS2771,4,5,GSM98768,train,cancer
GDS2771,4,5,GSM98769,train,cancer
GDS2771,4,5,GSM98770,train,cancer
GDS2771,4,5,GSM98771,train,cancer
GDS2771,4,5,GSM98773,train,cancer
GDS2771,4,5,GSM98774,train,cancer
GDS2771,4,5,GSM98775,train,cancer
GDS2771,4,5,GSM98776,train,cancer
GDS2771,4,5,GSM98777,train,cancer
GDS2771,4,5,GSM98778,train,cancer
GDS2771,4,5,GSM98779,train,cancer
GDS2771,4,5,GSM98780,train,cancer
GDS2771,4,5,GSM98781,train,cancer
GDS2771,4,5,GSM98782,train,cancer
GDS2771,4,5,GSM98783,train,cancer
GDS2771,4,5,GSM98784,train,cancer
GDS2771,4,5,GSM98871,train,cancer
GDS2771,4,5,GSM98872,train,cancer
GDS2771,4,5,GSM98874,train,cancer
GDS2771,4,5,GSM98875,train,cancer
GDS2771,4,5,GSM94080,test,no_cancer
GDS2771,4,5,GSM94089,test,no_cancer
GDS2771,4,5,GSM94097,test,no_cancer
GDS2771,4,5,GSM94107,test,no_cancer
GDS2771,4,5,GSM94112,test,no_cancer
GDS2771,4,5,GSM94128,test,no_cancer
GDS2771,4,5,GSM94131,test,no_cancer
GDS2771,4,5,GSM98785,test,no_cancer
GDS2771,4,5,GSM98801,test,no_cancer
GDS2771,4,5,GSM94032,test,cancer
GDS2771,4,5,GSM94033,test,cancer
GDS2771,4,5,GSM94040,test,cancer
GDS2771,4,5,GSM94048,test,cancer
GDS2771,4,5,GSM94053,test,cancer
GDS2771,4,5,GSM94064,test,cancer
GDS2771,4,5,GSM94160,test,cancer
GDS2771,4,5,GSM94165,test,cancer
GDS2771,4,5,GSM98772,test,cancer
GDS2771,4,5,GSM98873,test,cancer
GDS2771,4,6,GSM93997,train,no_cancer
GDS2771,4,6,GSM94077,train,no_cancer
GDS2771,4,6,GSM94078,train,no_cancer
GDS2771,4,6,GSM94079,train,no_cancer
GDS2771,4,6,GSM94080,train,no_cancer
GDS2771,4,6,GSM94081,train,no_cancer
GDS2771,4,6,GSM94083,train,no_cancer
GDS2771,4,6,GSM94084,train,no_cancer
GDS2771,4,6,GSM94085,train,no_cancer
GDS2771,4,6,GSM94086,train,no_cancer
GDS2771,4,6,GSM94088,train,no_cancer
GDS2771,4,6,GSM94089,train,no_cancer
GDS2771,4,6,GSM94090,train,no_cancer
GDS2771,4,6,GSM94091,train,no_cancer
GDS2771,4,6,GSM94093,train,no_cancer
GDS2771,4,6,GSM94094,train,no_cancer
GDS2771,4,6,GSM94095,train,no_cancer
GDS2771,4,6,GSM94096,train,no_cancer
GDS2771,4,6,GSM94097,train,no_cancer
GDS2771,4,6,GSM94098,train,no_cancer
GDS2771,4,6,GSM94099,train,no_cancer
GDS2771,4,6,GSM94100,train,no_cancer
GDS2771,4,6,GSM94101,train,no_cancer
GDS2771,4,6,GSM94102,train,no_cancer
GDS2771,4,6,GSM94104,train,no_cancer
GDS2771,4,6,GSM94105,train,no_cancer
GDS2771,4,6,GSM94106,train,no_cancer
GDS2771,4,6,GSM94107,train,no_cancer
GDS2771,4,6,GSM94109,train,no_cancer
GDS2771,4,6,GSM94110,train,no_cancer
GDS2771,4,6,GSM94111,train,no_cancer
GDS2771,4,6,GSM94112,train,no_cancer
GDS2771,4,6,GSM94113,train,no_cancer
GDS2771,4,6,GSM94114,train,no_cancer
GDS2771,4,6,GSM94115,train,no_cancer
GDS2771,4,6,GSM94116,train,no_cancer
GDS2771,4,6,GSM94117,train,no_cancer
GDS2771,4,6,GSM94118,train,no_cancer
GDS2771,4,6,GSM94119,train,no_cancer
GDS2771,4,6,GSM94120,train,no_cancer
GDS2771,4,6,GSM94121,train,no_cancer
GDS2771,4,6,GSM94122,train,no_cancer
GDS2771,4,6,GSM94123,train,no_cancer
GDS2771,4,6,GSM94124,train,no_cancer
GDS2771,4,6,GSM94125,train,no_cancer
GDS2771,4,6,GSM94126,train,no_cancer
GDS2771,4,6,GSM94127,train,no_cancer
GDS2771,4,6,GSM94128,train,no_cancer
GDS2771,4,6,GSM94129,train,no_cancer
GDS2771,4,6,GSM94130,train,no_cancer
GDS2771,4,6,GSM94131,train,no_cancer
GDS2771,4,6,GSM94132,train,no_cancer
GDS2771,4,6,GSM94133,train,no_cancer
GDS2771,4,6,GSM94134,train,no_cancer
GDS2771,4,6,GSM94135,train,no_cancer
GDS2771,4,6,GSM94136,train,no_cancer
GDS2771,4,6,GSM94137,train,no_cancer
GDS2771,4,6,GSM94138,train,no_cancer
GDS2771,4,6,GSM94139,train,no_cancer
GDS2771,4,6,GSM94140,train,no_cancer
GDS2771,4,6,GSM94141,train,no_cancer
GDS2771,4,6,GSM94143,train,no_cancer
GDS2771,4,6,GSM94144,train,no_cancer
GDS2771,4,6,GSM94145,train,no_cancer
GDS2771,4,6,GSM94146,train,no_cancer
GDS2771,4,6,GSM94147,train,no_cancer
GDS2771,4,6,GSM94148,train,no_cancer
GDS2771,4,6,GSM98785,train,no_cancer
GDS2771,4,6,GSM98786,train,no_cancer
GDS2771,4,6,GSM98787,train,no_cancer
GDS2771,4,6,GSM98788,train,no_cancer
GDS2771,4,6,GSM98789,train,no_cancer
GDS2771,4,6,GSM98790,train,no_cancer
GDS2771,4,6,GSM98791,train,no_cancer
GDS2771,4,6,GSM98792,train,no_cancer
GDS2771,4,6,GSM98793,train,no_cancer
GDS2771,4,6,GSM98794,train,no_cancer
GDS2771,4,6,GSM98797,train,no_cancer
GDS2771,4,6,GSM98799,train,no_cancer
GDS2771,4,6,GSM98800,train,no_cancer
GDS2771,4,6,GSM98801,train,no_cancer
GDS2771,4,6,GSM94020,train,cancer
